timestamp_ms,is_static,zupt_gyro_norm,zupt_accel_norm,zupt_enter_count,zupt_exit_count,nav_dt,nav_linear_accel_x,nav_linear_accel_y,nav_linear_accel_z,cal_accel_bias_x,cal_accel_bias_y,cal_accel_bias_z,cal_gyro_bias_x,cal_gyro_bias_y,cal_gyro_bias_z,eskf_bias_accel_x,eskf_bias_accel_y,eskf_bias_accel_z,eskf_bias_gyro_x,eskf_bias_gyro_y,eskf_bias_gyro_z,eskf_cov_att_max,eskf_cov_vel_max,eskf_cov_pos_max,eskf_cov_bg_max,eskf_cov_ba_max,eskf_innovation_norm,backward_triggered,backward_correction_mag,perf_process_us,perf_ble_interval_ms,perf_upstream_len,perf_downstream_len,perf_record_len
810003388,1,0.03997472495901928,0.16352320341868357,0,0,0.004,-0.10821087833135914,-0.021281340225494993,-0.0964963171465758,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0016128721993872986,-0.0008280265525517889,0.002460666667109602,-0.014196882465841328,-0.0011283177551807443,-0.010277026964256513,0.0000001808411613658448,-0.00000029446734172659487,-0.000000223564598318316,0.00010823133491290108,0.000029904455905938578,0.0000012501942756493863,0.00009999999535207309,0.006237337621715623,0.000586160781409197,0,0,2,0.000083,0,0,0
810003392,1,0.03891402234397371,0.16578975650134217,0,0,0.004,-0.1021812545175628,0.0008454402526174576,-0.10786995534409893,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0016232253328408205,-0.0007475501553388514,0.0028162538194594546,-0.01447542904207263,-0.0011257245891157514,-0.010580557086181264,0.00000020189495279078083,-0.00000032271305221392735,-0.0000002437301519517468,0.00010848324960334029,0.00002886830139228252,0.0000012519409597701453,0.00009999999266720447,0.0061697927899003,0.0005943419999958488,0,0,2,0.000083,0,0,0
810003396,1,0.03582321951246516,0.16253064657767877,0,0,0.004,-0.10964479142781287,0.003680978767321541,-0.0943580663464747,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0016653293367062227,-0.0007539044409527083,0.0031327712956813586,-0.014766766416011493,-0.001115167847331788,-0.010839532965811404,0.00000021478436392623394,-0.0000003353437650425453,-0.00000025920231502584634,0.00010873835603209161,0.00002832653267185617,0.0000012536468166513164,0.00009999998950774933,0.006106471921225121,0.0005788122262230443,0,0,2,0.000084,0,0,0
810003400,1,0.03641337576224114,0.1732768538030528,0,0,0.004,-0.14175732759505674,0.010936534542741683,-0.06273087420623913,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0017918124153768525,-0.0008560054400971407,0.0034323057780185078,-0.015138436260886855,-0.0010845137552857038,-0.011011376389072954,0.0000002227828113158255,-0.00000032066153278798455,-0.00000027473054446592433,0.0001089966279824154,0.00002803856424689865,0.0000012553186551998283,0.00009999998494427894,0.006045838725650451,0.0006216096562104011,0,0,2,0.000084,0,0,0
810003404,1,0.03700233477899474,0.17801946259639922,0,0,0.004,-0.15026908162884292,0.012451493208393671,-0.05363609051306106,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00191576583247407,-0.0009560644192586844,0.003725849570708914,-0.0155270917778354,-0.0010500170165669695,-0.01115738275325139,0.0000002279865561292865,-0.000000303078984438703,-0.00000028524900508379033,0.00010925806022095278,0.000027883177705994147,0.0000012569632176097154,0.00009999997876327502,0.00598711660653727,0.0006401583151967308,0,0,2,0.000084,0,0,0
810003408,1,0.041970472567033644,0.20899990036664168,0,0,0.004,-0.19179842832334473,0.0012288322120861395,-0.014148236743110942,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0021224613361118783,-0.0011073854406385818,0.004034827776266146,-0.0160195613697507,-0.0010433331564283631,-0.011201609580862179,0.0000002281638656860192,-0.00000025475317038823357,-0.00000028367013110105013,0.00010952261327680541,0.00002779772978998708,0.0000012585865461097867,0.00009999996944247614,0.005929896483420709,0.0007692939073082513,0,0,2,0.000041,0,0,0
810003412,1,0.04009345877818189,0.22596289522975424,0,0,0.004,-0.20904825345794853,-0.006380568496630268,0.02746630652430504,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0023569808627578815,-0.0012556800415908815,0.004252405262829698,-0.016552358386512533,-0.0010550166110537527,-0.011140117842410896,0.00000022728709890415658,-0.0000001872776330774001,-0.00000027447539083267607,0.0001097902766284446,0.00002774936891949426,0.000001260193710152296,0.0000999999673862133,0.005873953370069678,0.0008437656728949901,0,0,2,0.000084,0,0,0
810003416,1,0.03010106692901704,0.2287386229560199,0,0,0.004,-0.20296332810100268,-0.035943651749958505,0.06272624975999808,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0024909361996281122,-0.0012518717294796977,0.0044230206222207104,-0.017066458742057963,-0.0011404914375532204,-0.010989802040873117,0.00000022453179068191583,-0.00000011198383985746178,-0.0000002401321798121536,0.00011006107462894551,0.000027720740257172647,0.000001261788797763392,0.00009999996771602968,0.005819156743883438,0.0008618179952998077,0,0,2,0.000084,0,0,0
810003420,1,0.025018661645352824,0.24822418092936413,0,0,0.004,-0.2141643554052277,-0.05141002758644664,0.0835486557745968,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0026222124297609383,-0.0011096552069266173,0.004526307808262002,-0.017604667189906283,-0.0012630869744679441,-0.010789229498642887,0.00000022358490907301685,-0.00000004282098393841446,-0.0000001998869640989888,0.00011033506925650314,0.000027702672130517164,0.00000126337501933658,0.00009999996727962825,0.0057654258615935485,0.0009422504121034319,0,0,2,0.000083,0,0,0
810003424,1,0.024767343020271754,0.2527813834994966,0,0,0.004,-0.215382330161976,-0.0568820737513116,0.08894446399648448,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.002750863135291108,-0.0009702830148245985,0.004627529250582466,-0.01814118861575637,-0.00139785904694838,-0.010577176582826926,0.00000022496145673690594,0.0000000069545663505502885,-0.00000016459993448572708,0.00011061259059960777,0.000027690261908199522,0.0000012649548250947674,0.00009999996553084414,0.0057127060267898105,0.0009594684873272203,0,0,2,0.000083,0,0,0
