time_ms,x_m,y_m
13740,-0.6497326203208555,0.0
13760,-0.6457219251336898,0.0
13780,-0.641711229946524,0.0
13800,-0.6377005347593582,0.0
13820,-0.6336898395721924,0.0
13840,-0.6296791443850267,0.0
13860,-0.6256684491978609,0.0
13880,-0.6216577540106951,0.0
13900,-0.6176470588235293,0.0
13920,-0.6136363636363635,0.0
13940,-0.6096256684491977,0.0
13960,-0.605614973262032,0.0
13980,-0.6016042780748663,0.0
14000,-0.5975935828877005,0.0
14020,-0.5935828877005347,0.0
14040,-0.5895721925133689,0.0
14060,-0.5855614973262031,0.0
14080,-0.5815508021390373,0.0
14100,-0.5775401069518715,0.0
14120,-0.5735294117647057,0.0
14140,-0.56951871657754,0.0
14160,-0.5655080213903743,0.0
14180,-0.5614973262032085,0.0
14200,-0.5574866310160427,0.0
14220,-0.5534759358288769,0.0
14240,-0.5494652406417111,0.0
14260,-0.5454545454545453,0.0
14280,-0.5414438502673796,0.0
14300,-0.5374331550802138,0.0
14320,-0.533422459893048,0.0
14340,-0.5294117647058822,0.0
14360,-0.5254010695187165,0.0
14380,-0.5213903743315507,0.0
14400,-0.5173796791443849,0.0
14420,-0.5133689839572192,0.0
14440,-0.5093582887700534,0.0
14460,-0.5053475935828876,0.0
14480,-0.5013368983957218,0.0
14500,-0.49732620320855614,0.0
14520,-0.49331550802139024,0.0
14540,-0.48930481283422456,0.0
14560,-0.48529411764705865,0.0
14580,-0.481283422459893,0.0
14600,-0.47727272727272707,0.0
14620,-0.4732620320855614,0.0
14640,-0.4692513368983957,0.0
14660,-0.4652406417112298,0.0
14680,-0.4612299465240641,0.0
14700,-0.4572192513368982,0.0
14720,-0.45320855614973254,0.0
14740,-0.44919786096256664,0.0
14760,-0.44518716577540096,0.0
14780,-0.4411764705882353,0.0
14800,-0.4371657754010694,0.0
14820,-0.4331550802139037,0.0
14840,-0.4291443850267378,0.0
14860,-0.4251336898395721,0.0
14880,-0.4211229946524062,0.0
14900,-0.41711229946524053,0.0
14920,-0.41310160427807485,0.0
14940,-0.40909090909090895,0.0
14960,-0.40508021390374327,0.0
14980,-0.40106951871657737,0.0
15000,-0.3970588235294117,0.0
15020,-0.3930481283422458,0.0
15040,-0.3890374331550801,0.0
15060,-0.3850267379679144,0.0
15080,-0.3810160427807485,0.0
15100,-0.37700534759358284,0.0
15120,-0.37299465240641694,0.0
15140,-0.36898395721925126,0.0
15160,-0.36497326203208535,0.0
15180,-0.3609625668449197,0.0
15200,-0.356951871657754,0.0
15220,-0.3529411764705881,0.0
15240,-0.3489304812834224,0.0
15260,-0.3449197860962565,0.0
15280,-0.34090909090909083,0.0
15300,-0.3368983957219249,0.0
15320,-0.33288770053475925,0.0
15340,-0.32887700534759357,0.0
15360,-0.32486631016042766,0.0
15380,-0.320855614973262,0.0
15400,-0.3168449197860961,0.0
15420,-0.3128342245989304,0.0
15440,-0.3088235294117645,0.0
15460,-0.3048128342245988,0.0
15480,-0.30080213903743314,0.0
15500,-0.29679144385026723,0.0
15520,-0.29278074866310155,0.0
15540,-0.28877005347593565,0.0
15560,-0.28475935828876997,0.0
15580,-0.28074866310160407,0.0
15600,-0.2767379679144384,0.0
15620,-0.2727272727272727,0.0
15640,-0.2687165775401068,0.0
15660,-0.2647058823529411,0.0
15680,-0.2606951871657752,0.0
15700,-0.25668449197860954,0.0
15720,-0.25267379679144364,0.0
15740,-0.24866310160427796,0.0
15760,-0.24465240641711228,0.0
15780,-0.24064171122994638,0.0
15800,-0.2366310160427807,0.0
15820,-0.2326203208556148,0.0
15840,-0.2286096256684491,0.0
15860,-0.2245989304812832,0.0
15880,-0.22058823529411753,0.0
15900,-0.21657754010695163,0.0
15920,-0.21256684491978595,0.0
15940,-0.20855614973262027,0.0
15960,-0.20454545454545436,0.0
15980,-0.20053475935828868,0.0
16000,-0.19652406417112278,0.0
16020,-0.1925133689839571,0.0
16040,-0.1885026737967912,0.0
16060,-0.18449197860962552,0.0
16080,-0.18048128342245984,0.0
16100,-0.17647058823529393,0.0
16120,-0.17245989304812825,0.0
16140,-0.16844919786096235,0.0
16160,-0.16443850267379667,0.0
16180,-0.16042780748663077,0.0
16200,-0.1564171122994651,0.0
16220,-0.1524064171122994,0.0
16240,-0.1483957219251335,0.0
16260,-0.14438502673796783,0.0
16280,-0.14037433155080192,0.0
